symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
SPY,2022-03-02,475.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:10:00.939,1.27,1.42,1.04,1.08,161,25,55,69,1.06,50,60,7,1.09,50
SPY,2022-03-02,475.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:10:00.939,1.27,1.42,1.04,1.08,161,25,55,69,1.06,50,60,7,1.09,50
SPY,2022-03-31,463.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:49:02.26,16.58,16.58,15.58,15.58,2,2,50,1,17.7,50,50,1,18.37,50
SPY,2022-03-31,463.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:49:02.26,16.58,16.58,15.58,15.58,2,2,50,1,17.7,50,50,1,18.37,50
SPY,2022-05-20,365.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,91.64,50,5,69,92.99,50
SPY,2022-05-20,365.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,91.64,50,5,69,92.99,50
SPY,2022-02-28,275.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,48,9,178.58,50,19,31,179.69,50
SPY,2022-02-28,275.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,48,9,178.58,50,19,31,179.69,50
SPY,2022-07-15,555.0,CALL,2022-02-02T17:24:02.075,2022-02-02T11:05:56.797,0.3,0.3,0.3,0.3,35,1,653,9,0.05,50,591,9,0.53,50
SPY,2022-07-15,555.0,CALL,2022-02-02T17:39:16.985,2022-02-02T11:05:56.797,0.3,0.3,0.3,0.3,35,1,653,9,0.05,50,591,9,0.53,50
SPY,2022-03-02,441.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:08:50.355,4.82,5.52,4.2,4.87,71,8,48,69,5.16,50,60,6,5.24,50
SPY,2022-03-02,441.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:08:50.355,4.82,5.52,4.2,4.87,71,8,48,69,5.16,50,60,6,5.24,50
SPY,2022-03-31,363.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,5,91.7,50,16,42,92.89,50
SPY,2022-03-31,363.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,5,91.7,50,16,42,92.89,50
SPY,2022-03-31,432.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:52:25.545,7.64,8.03,6.77,6.77,71,10,2,43,7.77,50,70,6,7.82,50
SPY,2022-03-31,432.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:52:25.545,7.64,8.03,6.77,6.77,71,10,2,43,7.77,50,70,6,7.82,50
SPY,2022-02-11,392.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:11:27.35,0.12,0.15,0.09,0.11,79,11,286,69,0.12,50,616,9,0.13,50
SPY,2022-02-11,392.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:11:27.35,0.12,0.15,0.09,0.11,79,11,286,69,0.12,50,616,9,0.13,50
SPY,2022-05-20,447.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:24:21.492,23.65,24.0,23.36,24.0,7,4,39,1,23.08,50,44,31,23.23,50
SPY,2022-05-20,447.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:24:21.492,23.65,24.0,23.36,24.0,7,4,39,1,23.08,50,44,31,23.23,50
SPY,2022-04-14,457.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:04:09.802,13.27,14.61,12.36,14.04,436,82,48,1,12.83,50,32,69,12.92,50
SPY,2022-04-14,457.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:04:09.802,13.27,14.61,12.36,14.04,436,82,48,1,12.83,50,32,69,12.92,50
SPY,2022-02-18,458.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:08:58.591,8.12,9.4,6.53,8.4,3696,285,86,65,8.8,50,178,65,8.94,50
SPY,2022-02-18,458.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:08:58.591,8.12,9.4,6.53,8.4,3696,285,86,65,8.8,50,178,65,8.94,50
SPY,2022-02-14,452.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:13:06.205,4.6,5.71,3.38,5.25,484,96,36,69,5.04,50,74,69,5.1,50
SPY,2022-02-14,452.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:13:06.205,4.6,5.71,3.38,5.25,484,96,36,69,5.04,50,74,69,5.1,50
SPY,2022-02-07,360.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,72,1,94.02,50,106,1,94.24,50
SPY,2022-02-07,360.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,72,1,94.02,50,106,1,94.24,50
SPY,2022-06-30,452.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,70,9,22.03,50,63,4,22.9,50
SPY,2022-06-30,452.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,70,9,22.03,50,63,4,22.9,50
SPY,2022-12-16,645.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,484,7,0.18,50,770,9,0.23,50
SPY,2022-12-16,645.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,484,7,0.18,50,770,9,0.23,50
SPY,2022-02-28,461.0,PUT,2022-02-02T17:24:02.075,2022-02-02T12:30:11.435,11.18,11.18,11.18,11.18,5,1,35,65,11.51,50,35,65,11.82,50
SPY,2022-02-28,461.0,PUT,2022-02-02T17:39:16.985,2022-02-02T12:30:11.435,11.18,11.18,11.18,11.18,5,1,35,65,11.51,50,35,65,11.82,50
SPY,2022-12-16,245.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:37:47.14,211.75,211.75,211.75,211.75,1,1,221,4,208.59,50,235,6,212.32,50
SPY,2022-12-16,245.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:37:47.14,211.75,211.75,211.75,211.75,1,1,221,4,208.59,50,235,6,212.32,50
SPY,2022-03-02,420.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:00:26.573,2.19,2.54,1.75,1.78,186,61,55,42,2.25,50,60,7,2.29,50
SPY,2022-03-02,420.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:00:26.573,2.19,2.54,1.75,1.78,186,61,55,42,2.25,50,60,7,2.29,50
SPY,2022-03-02,466.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:38:31.937,13.7,13.7,13.7,13.7,1,1,35,42,14.84,50,35,42,15.24,50
SPY,2022-03-02,466.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:38:31.937,13.7,13.7,13.7,13.7,1,1,35,42,14.84,50,35,42,15.24,50
SPY,2022-02-16,335.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:11:13.681,0.03,0.03,0.02,0.02,3,3,302,69,0.03,50,1202,42,0.04,50
SPY,2022-02-16,335.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:11:13.681,0.03,0.03,0.02,0.02,3,3,302,69,0.03,50,1202,42,0.04,50
SPY,2022-03-11,477.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:13:16.066,21.62,21.62,21.62,21.62,1,1,49,42,24.13,50,49,42,24.6,50
SPY,2022-03-11,477.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:13:16.066,21.62,21.62,21.62,21.62,1,1,49,42,24.13,50,49,42,24.6,50
SPY,2022-05-20,449.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:59:27.812,16.87,16.87,15.88,15.88,69,2,32,69,17.44,50,24,69,17.54,50
SPY,2022-05-20,449.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:59:27.812,16.87,16.87,15.88,15.88,69,2,32,69,17.44,50,24,69,17.54,50
SPY,2022-03-18,452.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:12:11.064,13.31,14.8,12.5,12.84,750,113,118,65,12.94,50,126,65,13.03,50
SPY,2022-03-18,452.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:12:11.064,13.31,14.8,12.5,12.84,750,113,118,65,12.94,50,126,65,13.03,50
SPY,2022-05-20,425.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:47:42.262,10.73,11.4,10.03,10.03,81,29,32,42,11.2,50,35,7,11.28,50
SPY,2022-05-20,425.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:47:42.262,10.73,11.4,10.03,10.03,81,29,32,42,11.2,50,35,7,11.28,50
SPY,2022-02-25,428.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:36:44.451,29.34,30.95,29.34,30.95,2,2,50,1,28.51,50,50,1,28.82,50
SPY,2022-02-25,428.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:36:44.451,29.34,30.95,29.34,30.95,2,2,50,1,28.51,50,50,1,28.82,50
SPY,2022-02-28,431.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:07:32.702,2.96,3.25,2.71,2.71,30,14,80,69,3.1,50,50,7,3.14,50
SPY,2022-02-28,431.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:07:32.702,2.96,3.25,2.71,2.71,30,14,80,69,3.1,50,50,7,3.14,50
SPY,2022-06-17,498.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:14:28.632,3.15,3.6,2.98,3.1,1178,53,116,7,3.1,50,183,9,3.22,50
SPY,2022-06-17,498.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:14:28.632,3.15,3.6,2.98,3.1,1178,53,116,7,3.1,50,183,9,3.22,50
SPY,2022-02-23,423.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:18:54.669,1.65,1.8,1.25,1.25,4,4,144,46,1.69,50,60,7,1.73,50
SPY,2022-02-23,423.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:18:54.669,1.65,1.8,1.25,1.25,4,4,144,46,1.69,50,60,7,1.73,50
SPY,2022-09-30,409.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,60.02,50,5,69,62.02,50
SPY,2022-09-30,409.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,60.02,50,5,69,62.02,50
SPY,2023-03-17,505.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,256,4,63.81,50,311,9,67.6,50
SPY,2023-03-17,505.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,256,4,63.81,50,311,9,67.6,50
SPY,2023-03-17,400.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:55:25.119,78.0,78.0,78.0,78.0,35,1,312,9,74.27,50,226,4,78.06,50
SPY,2023-03-17,400.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:55:25.119,78.0,78.0,78.0,78.0,35,1,312,9,74.27,50,226,4,78.06,50
SPY,2022-02-04,498.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1625,11,0.01,50
SPY,2022-02-04,498.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,1625,11,0.01,50
SPY,2022-06-17,427.0,PUT,2022-02-02T17:24:02.075,2022-02-02T12:17:25.744,13.47,13.47,13.47,13.47,5,1,27,42,14.21,50,30,7,14.28,50
SPY,2022-06-17,427.0,PUT,2022-02-02T17:39:16.985,2022-02-02T12:17:25.744,13.47,13.47,13.47,13.47,5,1,27,42,14.21,50,30,7,14.28,50
SPY,2022-12-16,280.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,221,4,175.03,50,17,31,178.76,50
SPY,2022-12-16,280.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,221,4,175.03,50,17,31,178.76,50
SPY,2022-03-02,462.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:57:12.526,12.94,12.94,10.4,10.4,4,4,35,65,12.46,50,35,65,12.78,50
SPY,2022-03-02,462.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:57:12.526,12.94,12.94,10.4,10.4,4,4,35,65,12.46,50,35,65,12.78,50
SPY,2022-12-30,491.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,51.63,50,11,43,55.63,50
SPY,2022-12-30,491.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,51.63,50,11,43,55.63,50
SPY,2022-02-04,340.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,567,31,0.01,50
SPY,2022-02-04,340.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,567,31,0.01,50
SPY,2022-09-30,498.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,52.65,50,5,69,54.28,50
SPY,2022-09-30,498.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,52.65,50,5,69,54.28,50
SPY,2022-02-23,466.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:10:05.693,2.6,3.19,2.25,2.26,326,26,40,7,2.26,50,64,69,2.31,50
SPY,2022-02-23,466.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:10:05.693,2.6,3.19,2.25,2.26,326,26,40,7,2.26,50,64,69,2.31,50
SPY,2022-09-16,386.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,77.61,50,6,69,80.32,50
SPY,2022-09-16,386.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,77.61,50,6,69,80.32,50
SPY,2022-02-18,389.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:59:38.944,0.35,0.35,0.22,0.24,146,12,294,69,0.34,50,367,69,0.35,50
SPY,2022-02-18,389.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:59:38.944,0.35,0.35,0.22,0.24,146,12,294,69,0.34,50,367,69,0.35,50
SPY,2022-06-17,290.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:47:09.404,1.59,1.62,1.58,1.62,15,4,204,46,1.68,50,85,7,1.7,50
SPY,2022-06-17,290.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:47:09.404,1.59,1.62,1.58,1.62,15,4,204,46,1.68,50,85,7,1.7,50
SPY,2022-05-20,110.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,31,342.74,50,35,9,345.46,50
SPY,2022-05-20,110.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,31,342.74,50,35,9,345.46,50
SPY,2022-02-22,442.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:10:26.506,17.05,18.51,16.03,16.03,15,7,50,1,15.98,50,50,1,16.2,50
SPY,2022-02-22,442.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:10:26.506,17.05,18.51,16.03,16.03,15,7,50,1,15.98,50,50,1,16.2,50
SPY,2022-02-04,517.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,62.49,50,300,1,63.28,50
SPY,2022-02-04,517.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,62.49,50,300,1,63.28,50
SPY,2022-12-16,675.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,925,9,0.1,50,969,9,0.16,50
SPY,2022-12-16,675.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,925,9,0.1,50,969,9,0.16,50
SPY,2022-06-17,468.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:39:15.815,26.82,26.82,26.82,26.82,7,1,6,69,27.59,50,6,69,29.04,50
SPY,2022-06-17,468.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:39:15.815,26.82,26.82,26.82,26.82,7,1,6,69,27.59,50,6,69,29.04,50
SPY,2022-03-11,365.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,89.52,50,5,69,90.13,50
SPY,2022-03-11,365.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,89.52,50,5,69,90.13,50
SPY,2022-02-18,424.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:46:12.712,32.55,33.5,32.45,33.5,5,5,50,1,31.38,50,50,1,31.69,50
SPY,2022-02-18,424.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:46:12.712,32.55,33.5,32.45,33.5,5,5,50,1,31.38,50,50,1,31.69,50
SPY,2022-02-02,320.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:33:14.293,135.21,135.21,135.21,135.21,6,1,300,1,133.57,50,300,1,134.64,50
SPY,2022-02-02,320.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:33:14.293,135.21,135.21,135.21,135.21,6,1,300,1,133.57,50,300,1,134.64,50
SPY,2023-01-20,295.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:58:29.955,5.5,5.8,5.5,5.7,17,15,338,9,4.05,50,301,4,7.84,50
SPY,2023-01-20,295.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:58:29.955,5.5,5.8,5.5,5.7,17,15,338,9,4.05,50,301,4,7.84,50
SPY,2022-04-14,464.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,19.52,50,6,69,20.55,50
SPY,2022-04-14,464.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,19.52,50,6,69,20.55,50
SPY,2022-04-14,514.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,60.85,50,5,69,61.82,50
SPY,2022-04-14,514.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,60.85,50,5,69,61.82,50
SPY,2022-02-04,463.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:27.739,8.26,9.95,5.93,9.28,341,55,192,1,9.09,50,254,1,9.34,50
SPY,2022-02-04,463.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:27.739,8.26,9.95,5.93,9.28,341,55,192,1,9.09,50,254,1,9.34,50
SPY,2022-07-15,495.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:06:01.478,4.76,5.14,4.76,4.87,9,7,83,9,4.76,50,85,9,4.95,50
SPY,2022-07-15,495.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:06:01.478,4.76,5.14,4.76,4.87,9,7,83,9,4.76,50,85,9,4.95,50
SPY,2024-01-19,430.0,PUT,2022-02-02T17:24:02.075,2022-02-02T10:08:42.843,42.5,42.5,42.5,42.5,1,1,10,9,41.0,50,10,9,45.0,50
SPY,2024-01-19,430.0,PUT,2022-02-02T17:39:16.985,2022-02-02T10:08:42.843,42.5,42.5,42.5,42.5,1,1,10,9,41.0,50,10,9,45.0,50
SPY,2022-03-02,474.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:59:41.214,1.4,1.67,1.24,1.58,18,9,60,7,1.2,50,60,7,1.24,50
SPY,2022-03-02,474.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:59:41.214,1.4,1.67,1.24,1.58,18,9,60,7,1.2,50,60,7,1.24,50
SPY,2022-02-25,398.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,56.59,50,50,1,57.12,50
SPY,2022-02-25,398.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,56.59,50,50,1,57.12,50
SPY,2022-03-31,412.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:00:00.721,4.26,4.85,4.17,4.17,62,12,208,65,4.65,50,50,7,4.7,50
SPY,2022-03-31,412.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:00:00.721,4.26,4.85,4.17,4.17,62,12,208,65,4.65,50,50,7,4.7,50
SPY,2022-12-30,442.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,30.38,50,11,43,33.29,50
SPY,2022-12-30,442.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,30.38,50,11,43,33.29,50
SPY,2022-06-17,436.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:24:49.8,33.4,34.3,33.38,34.3,30,3,6,69,32.64,50,6,69,34.11,50
SPY,2022-06-17,436.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:24:49.8,33.4,34.3,33.38,34.3,30,3,6,69,32.64,50,6,69,34.11,50
SPY,2022-03-04,439.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:52:30.144,4.95,5.09,4.09,4.25,28,10,35,7,5.2,50,35,7,5.25,50
SPY,2022-03-04,439.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:52:30.144,4.95,5.09,4.09,4.25,28,10,35,7,5.2,50,35,7,5.25,50
SPY,2022-03-11,470.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,42,42,18.74,50,42,42,19.21,50
SPY,2022-03-11,470.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,42,42,18.74,50,42,42,19.21,50
SPY,2022-02-07,340.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,57,1,114.02,50,96,1,114.24,50
SPY,2022-02-07,340.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,57,1,114.02,50,96,1,114.24,50
SPY,2022-02-09,345.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,109.02,50,50,1,109.23,50
SPY,2022-02-09,345.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,109.02,50,50,1,109.23,50
SPY,2022-03-02,395.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:39:58.238,0.94,0.94,0.7,0.7,59,3,192,69,0.91,50,80,7,0.93,50
SPY,2022-03-02,395.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:39:58.238,0.94,0.94,0.7,0.7,59,3,192,69,0.91,50,80,7,0.93,50
SPY,2022-02-04,446.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:58.508,0.9,1.37,0.39,0.93,11228,1663,110,69,0.92,50,88,1,0.94,50
SPY,2022-02-04,446.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:58.508,0.9,1.37,0.39,0.93,11228,1663,110,69,0.92,50,88,1,0.94,50
SPY,2022-09-30,504.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,141,4,6.09,50,95,4,6.44,50
SPY,2022-09-30,504.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,141,4,6.09,50,95,4,6.44,50
SPY,2022-07-15,590.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:50:03.217,0.1,0.1,0.09,0.09,101,3,4,46,0.08,50,29,42,0.24,50
SPY,2022-07-15,590.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:50:03.217,0.1,0.1,0.09,0.09,101,3,4,46,0.08,50,29,42,0.24,50
SPY,2022-03-02,500.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:37:49.147,0.08,0.08,0.06,0.06,73,10,320,69,0.05,50,171,47,0.06,50
SPY,2022-03-02,500.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:37:49.147,0.08,0.08,0.06,0.06,73,10,320,69,0.05,50,171,47,0.06,50
SPY,2022-09-30,410.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,59.24,50,5,69,61.24,50
SPY,2022-09-30,410.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,59.24,50,5,69,61.24,50
SPY,2022-03-11,427.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:24:36.239,3.89,4.46,3.89,3.89,164,4,72,69,4.18,50,45,7,4.24,50
SPY,2022-03-11,427.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:24:36.239,3.89,4.46,3.89,3.89,164,4,72,69,4.18,50,45,7,4.24,50
SPY,2022-02-14,365.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:03:21.046,0.05,0.05,0.03,0.03,118,6,286,69,0.06,50,823,9,0.07,50
SPY,2022-02-14,365.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:03:21.046,0.05,0.05,0.03,0.03,118,6,286,69,0.06,50,823,9,0.07,50
SPY,2022-02-04,404.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:09:58.317,0.02,0.02,0.01,0.01,1836,58,442,47,0.02,50,456,31,0.03,50
SPY,2022-02-04,404.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:09:58.317,0.02,0.02,0.01,0.01,1836,58,442,47,0.02,50,456,31,0.03,50
SPY,2022-09-16,665.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,743,9,0.03,50,520,7,0.07,50
SPY,2022-09-16,665.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,743,9,0.03,50,520,7,0.07,50
SPY,2022-06-30,406.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,57.0,50,6,69,58.8,50
SPY,2022-06-30,406.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,57.0,50,6,69,58.8,50
SPY,2022-03-18,377.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,77.84,50,24,6,78.93,50
SPY,2022-03-18,377.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,24,6,77.84,50,24,6,78.93,50
SPY,2022-12-16,295.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,371,9,5.22,50,235,7,5.59,50
